dataset,id,cross_id,unique_question_id,category,question_polarity,image_sha256,natural_unit_id
bbq_v,04_01_0010_1_01,04_01_0010_1,Q3586,Nationality,nonneg,85a485a8c081e673f718ba0bdb26f03e6c2a6d57e74d33e3c3ecb5c13f4509d2,Q3586
bbq_v,04_01_0024_2_02,04_01_0024_2,Q3590,Nationality,neg,2d1440decfc76b8ef0a50f2ecc9dbf14d0f962bcebba76292b864ed7ab8a29f8,Q3590
bbq_v,04_01_0026_1_02,04_01_0026_1,Q3590,Nationality,nonneg,2d1440decfc76b8ef0a50f2ecc9dbf14d0f962bcebba76292b864ed7ab8a29f8,Q3590
bbq_v,04_03_0096_2_01,04_03_0096_2,Q4856,Nationality,neg,3a53e9c6a2c2f8807fe3d19bbd4e61dbb881eaa4f1cd090df20806b0f5799212,Q4856
bbq_v,04_03_0098_1_01,04_03_0098_1,Q4856,Nationality,nonneg,3a53e9c6a2c2f8807fe3d19bbd4e61dbb881eaa4f1cd090df20806b0f5799212,Q4856
bbq_v,04_04_0136_2_01,04_04_0136_2,Q4400,Nationality,neg,590fa5d3d8c4ada39991a345a143f9cb2e9fc52fc19ac908228f4cf364494731,Q4400
bbq_v,04_04_0138_1_01,04_04_0138_1,Q4400,Nationality,nonneg,590fa5d3d8c4ada39991a345a143f9cb2e9fc52fc19ac908228f4cf364494731,Q4400
bbq_v,04_04_0172_2_01,04_04_0172_2,Q4373,Nationality,neg,05796be7b714a1d8cc05c596c4e2df7d5c6b1dc3b358bca6487940175372d408,Q4373
bbq_v,04_04_0172_2_02,04_04_0172_2,Q4373,Nationality,neg,203d58293bd83afedff96917731eae25cc876810f2a8b1e2a9624380e1f7b06d,Q4373
bbq_v,04_04_0174_1_01,04_04_0174_1,Q4373,Nationality,nonneg,05796be7b714a1d8cc05c596c4e2df7d5c6b1dc3b358bca6487940175372d408,Q4373
bbq_v,04_04_0174_1_02,04_04_0174_1,Q4373,Nationality,nonneg,203d58293bd83afedff96917731eae25cc876810f2a8b1e2a9624380e1f7b06d,Q4373
bbq_v,04_04_0188_2_01,04_04_0188_2,Q4377,Nationality,neg,a52b96546ef0474115795356e19a7fe046f7c5eff694cbf407df44d251007ab4,Q4377
bbq_v,04_04_0190_1_01,04_04_0190_1,Q4377,Nationality,nonneg,a52b96546ef0474115795356e19a7fe046f7c5eff694cbf407df44d251007ab4,Q4377
bbq_v,04_04_0196_2_01,04_04_0196_2,Q4370,Nationality,neg,fe3a8efb8a056cb38765dc1876230d876334e753a7e456dc3019fafab3927a6e,Q4370
bbq_v,04_04_0198_1_01,04_04_0198_1,Q4370,Nationality,nonneg,fe3a8efb8a056cb38765dc1876230d876334e753a7e456dc3019fafab3927a6e,Q4370
bbq_v,04_04_0204_2_01,04_04_0204_2,Q4419,Nationality,neg,8fc0f4adcdb0f181eae30526ba898bbef9e13520a67777bbb90598e1e6bf52f5,Q4419
bbq_v,04_04_0206_1_01,04_04_0206_1,Q4419,Nationality,nonneg,8fc0f4adcdb0f181eae30526ba898bbef9e13520a67777bbb90598e1e6bf52f5,Q4419
bbq_v,04_04_0208_2_01,04_04_0208_2,Q4353,Nationality,neg,55d2e732705459dd8e260abee26208fe2be0c72200121aedc9519f10e0f3ff78,Q4353
bbq_v,04_04_0210_1_01,04_04_0210_1,Q4353,Nationality,nonneg,55d2e732705459dd8e260abee26208fe2be0c72200121aedc9519f10e0f3ff78,Q4353
bbq_v,04_04_0252_2_01,04_04_0252_2,Q4325,Nationality,neg,148d113394a7306a8147178a8030d17a669820bf49aa57c2e63fe262f2c4397c,Q4325
bbq_v,04_04_0252_2_02,04_04_0252_2,Q4325,Nationality,neg,29a83c2a9946955147eb50c7586cb92176bed4ef3fa3fb6707533773519873ea,Q4325
bbq_v,04_04_0252_2_03,04_04_0252_2,Q4325,Nationality,neg,a175a2ad57d1f78a71ce68b8c3f2f83b0e3f24283d803f3e52926840b0f4598b,Q4325
bbq_v,04_04_0254_1_01,04_04_0254_1,Q4325,Nationality,nonneg,148d113394a7306a8147178a8030d17a669820bf49aa57c2e63fe262f2c4397c,Q4325
bbq_v,04_04_0254_1_02,04_04_0254_1,Q4325,Nationality,nonneg,29a83c2a9946955147eb50c7586cb92176bed4ef3fa3fb6707533773519873ea,Q4325
bbq_v,04_04_0254_1_03,04_04_0254_1,Q4325,Nationality,nonneg,a175a2ad57d1f78a71ce68b8c3f2f83b0e3f24283d803f3e52926840b0f4598b,Q4325
bbq_v,04_04_0260_2_01,04_04_0260_2,Q4351,Nationality,neg,9370214ab54a3ba81d054d8cd7316469a3c1d838b21ec2f067a5d6fd875c1dc2,Q4351
bbq_v,04_04_0260_2_02,04_04_0260_2,Q4351,Nationality,neg,374c04870f8a47cfc96695c031d836b561902576e27fa209a86d9078f31434b5,Q4351
bbq_v,04_04_0262_1_01,04_04_0262_1,Q4351,Nationality,nonneg,9370214ab54a3ba81d054d8cd7316469a3c1d838b21ec2f067a5d6fd875c1dc2,Q4351
bbq_v,04_04_0262_1_02,04_04_0262_1,Q4351,Nationality,nonneg,374c04870f8a47cfc96695c031d836b561902576e27fa209a86d9078f31434b5,Q4351
bbq_v,04_05_0376_2_01,04_05_0376_2,Q1311,Nationality,neg,ba41f59ba2e20064a80deb4a0eeef2ca2fd46329cfa818be2fcb0b3c488d5bac,Q1311
bbq_v,04_05_0376_2_02,04_05_0376_2,Q1311,Nationality,neg,5fc43d9396e2b27cb286f5b96a0698a21c65354ba3ff7df5f1e625fdc2d8eaf8,Q1311
bbq_v,04_05_0378_1_01,04_05_0378_1,Q1311,Nationality,nonneg,ba41f59ba2e20064a80deb4a0eeef2ca2fd46329cfa818be2fcb0b3c488d5bac,Q1311
bbq_v,04_05_0378_1_02,04_05_0378_1,Q1311,Nationality,nonneg,5fc43d9396e2b27cb286f5b96a0698a21c65354ba3ff7df5f1e625fdc2d8eaf8,Q1311
bbq_v,04_05_0400_2_01,04_05_0400_2,Q1296,Nationality,neg,20450189cced93e98caf5dbb8e6e4194084c04ead7b3732461abecb2dd0248d9,Q1296
bbq_v,04_05_0400_2_02,04_05_0400_2,Q1296,Nationality,neg,e16eb26792aa8669492f6c8ef655ddd425820a1b42f3f25dd50bfe50f151a528,Q1296
bbq_v,04_05_0402_1_01,04_05_0402_1,Q1296,Nationality,nonneg,20450189cced93e98caf5dbb8e6e4194084c04ead7b3732461abecb2dd0248d9,Q1296
bbq_v,04_05_0402_1_02,04_05_0402_1,Q1296,Nationality,nonneg,e16eb26792aa8669492f6c8ef655ddd425820a1b42f3f25dd50bfe50f151a528,Q1296
bbq_v,04_05_0468_2_01,04_05_0468_2,Q1322,Nationality,neg,32326bb0ba04503717840e7659ee424fc984f3765d9dcad4e1ba9cc73db2ee79,Q1322
bbq_v,04_05_0470_1_01,04_05_0470_1,Q1322,Nationality,nonneg,32326bb0ba04503717840e7659ee424fc984f3765d9dcad4e1ba9cc73db2ee79,Q1322
bbq_v,04_05_0496_2_01,04_05_0496_2,Q1329,Nationality,neg,e35d9822407655816ab1a202f6b78c6939b54603afa3f019ee2f0513ebe6a590,Q1329
bbq_v,04_05_0496_2_02,04_05_0496_2,Q1329,Nationality,neg,c4844d8ca0cda34812b6f14a74755ee3654b0e378289ac7a294c6e498e27c876,Q1329
bbq_v,04_05_0496_2_03,04_05_0496_2,Q1329,Nationality,neg,96b1c30b1f21a772deca9077a1e583ddab7d60c95b5ea27466e3afd65b04cfbe,Q1329
bbq_v,04_05_0496_2_04,04_05_0496_2,Q1329,Nationality,neg,d7513487d49fe3a4eeb247456d7ec922cb161d389f24fabdc60ef0db7f73fb1d,Q1329
bbq_v,04_05_0496_2_05,04_05_0496_2,Q1329,Nationality,neg,5e123f8c347ebeccced425b29ab77f76d4b4159f2f7888ab953da879865f49d0,Q1329
bbq_v,04_05_0496_2_06,04_05_0496_2,Q1329,Nationality,neg,ddbaa59a010864bae6e4afc5cf25c0c08665b7c06cf08b260ce26710e151f3c1,Q1329
bbq_v,04_05_0498_1_01,04_05_0498_1,Q1329,Nationality,nonneg,e35d9822407655816ab1a202f6b78c6939b54603afa3f019ee2f0513ebe6a590,Q1329
bbq_v,04_05_0498_1_02,04_05_0498_1,Q1329,Nationality,nonneg,c4844d8ca0cda34812b6f14a74755ee3654b0e378289ac7a294c6e498e27c876,Q1329
bbq_v,04_05_0498_1_03,04_05_0498_1,Q1329,Nationality,nonneg,96b1c30b1f21a772deca9077a1e583ddab7d60c95b5ea27466e3afd65b04cfbe,Q1329
bbq_v,04_05_0498_1_04,04_05_0498_1,Q1329,Nationality,nonneg,d7513487d49fe3a4eeb247456d7ec922cb161d389f24fabdc60ef0db7f73fb1d,Q1329
bbq_v,04_05_0498_1_05,04_05_0498_1,Q1329,Nationality,nonneg,5e123f8c347ebeccced425b29ab77f76d4b4159f2f7888ab953da879865f49d0,Q1329
bbq_v,04_05_0498_1_06,04_05_0498_1,Q1329,Nationality,nonneg,ddbaa59a010864bae6e4afc5cf25c0c08665b7c06cf08b260ce26710e151f3c1,Q1329
bbq_v,04_05_0508_2_01,04_05_0508_2,Q1288,Nationality,neg,db378cb1a01059f90cc46d9d51abb7b189eef32901bf2ad8e1b09d5f192a7b4e,Q1288
bbq_v,04_05_0508_2_02,04_05_0508_2,Q1288,Nationality,neg,e3a8e850e80f2ea7cdeb1115a0d252f4f44320ccd12e1e4be64a82830109e925,Q1288
bbq_v,04_05_0508_2_03,04_05_0508_2,Q1288,Nationality,neg,82cb924ff9a41bf721f6a4e738ef43107c4b0f70fb9da307a80b2210b14b97e3,Q1288
bbq_v,04_05_0510_1_01,04_05_0510_1,Q1288,Nationality,nonneg,db378cb1a01059f90cc46d9d51abb7b189eef32901bf2ad8e1b09d5f192a7b4e,Q1288
bbq_v,04_05_0510_1_02,04_05_0510_1,Q1288,Nationality,nonneg,e3a8e850e80f2ea7cdeb1115a0d252f4f44320ccd12e1e4be64a82830109e925,Q1288
bbq_v,04_05_0510_1_03,04_05_0510_1,Q1288,Nationality,nonneg,82cb924ff9a41bf721f6a4e738ef43107c4b0f70fb9da307a80b2210b14b97e3,Q1288
bbq_v,04_07_0580_2_01,04_07_0580_2,Q3654,Nationality,neg,e25cecb5e8ca356b4a5acf259192ed61f708781ccc151d165211e0ea9393e2de,Q3654
bbq_v,04_07_0580_2_02,04_07_0580_2,Q3654,Nationality,neg,b47b2f9aafb2f605f9a9fc89e2b16146019a4a4ffcc1fb2f03bff4f2d3b168b5,Q3654
bbq_v,04_07_0580_2_03,04_07_0580_2,Q3654,Nationality,neg,51e5e89861947ebaedd2a1df6c8acf92205ec0aba5f1a3db136a774c7635c40d,Q3654
bbq_v,04_07_0580_2_04,04_07_0580_2,Q3654,Nationality,neg,c26424c51a692f1e50fe9e5f3e775f18a3ab42a609d928223a5a47a8dffa567e,Q3654
bbq_v,04_07_0580_2_05,04_07_0580_2,Q3654,Nationality,neg,4cf1c317541456f5feb6354ab7965a4e34dc4b2d5427eb5611600ba52b61e958,Q3654
bbq_v,04_07_0582_1_01,04_07_0582_1,Q3654,Nationality,nonneg,e25cecb5e8ca356b4a5acf259192ed61f708781ccc151d165211e0ea9393e2de,Q3654
bbq_v,04_07_0582_1_02,04_07_0582_1,Q3654,Nationality,nonneg,b47b2f9aafb2f605f9a9fc89e2b16146019a4a4ffcc1fb2f03bff4f2d3b168b5,Q3654
bbq_v,04_07_0582_1_03,04_07_0582_1,Q3654,Nationality,nonneg,51e5e89861947ebaedd2a1df6c8acf92205ec0aba5f1a3db136a774c7635c40d,Q3654
bbq_v,04_07_0582_1_04,04_07_0582_1,Q3654,Nationality,nonneg,c26424c51a692f1e50fe9e5f3e775f18a3ab42a609d928223a5a47a8dffa567e,Q3654
bbq_v,04_07_0582_1_05,04_07_0582_1,Q3654,Nationality,nonneg,4cf1c317541456f5feb6354ab7965a4e34dc4b2d5427eb5611600ba52b61e958,Q3654
bbq_v,04_07_0584_2_01,04_07_0584_2,Q3651,Nationality,neg,c81d6796f5a5d518507868e5bb578a41b1b335a07e887bcbfe159f3410e53dc9,Q3651
bbq_v,04_07_0584_2_02,04_07_0584_2,Q3651,Nationality,neg,333fc8f1093011c72a4541d886d4f5d2ec04887492615741a249636b6bd2c452,Q3651
bbq_v,04_07_0584_2_03,04_07_0584_2,Q3651,Nationality,neg,5c0c38d270ed951e8d3a661b94317d33c8ee86c6cffa9922340a709227aaf4d1,Q3651
bbq_v,04_07_0584_2_04,04_07_0584_2,Q3651,Nationality,neg,538909e166bd7815495e05a55fef3d39761e3262a93d5ec60b955d820bd45e8b,Q3651
bbq_v,04_07_0584_2_05,04_07_0584_2,Q3651,Nationality,neg,fa679a6f92b5af0c8f26730d6cc1bae43d55c621776c0a3170d1b4e815d5001c,Q3651
bbq_v,04_07_0584_2_06,04_07_0584_2,Q3651,Nationality,neg,bb0c5699fc55add6191bc2f124d3bb33b4b68b2577bd079bc26c66ff4606e5a5,Q3651
bbq_v,04_07_0586_1_01,04_07_0586_1,Q3651,Nationality,nonneg,c81d6796f5a5d518507868e5bb578a41b1b335a07e887bcbfe159f3410e53dc9,Q3651
bbq_v,04_07_0586_1_02,04_07_0586_1,Q3651,Nationality,nonneg,333fc8f1093011c72a4541d886d4f5d2ec04887492615741a249636b6bd2c452,Q3651
bbq_v,04_07_0586_1_03,04_07_0586_1,Q3651,Nationality,nonneg,5c0c38d270ed951e8d3a661b94317d33c8ee86c6cffa9922340a709227aaf4d1,Q3651
bbq_v,04_07_0586_1_04,04_07_0586_1,Q3651,Nationality,nonneg,538909e166bd7815495e05a55fef3d39761e3262a93d5ec60b955d820bd45e8b,Q3651
bbq_v,04_07_0586_1_05,04_07_0586_1,Q3651,Nationality,nonneg,fa679a6f92b5af0c8f26730d6cc1bae43d55c621776c0a3170d1b4e815d5001c,Q3651
bbq_v,04_07_0586_1_06,04_07_0586_1,Q3651,Nationality,nonneg,bb0c5699fc55add6191bc2f124d3bb33b4b68b2577bd079bc26c66ff4606e5a5,Q3651
bbq_v,04_07_0592_2_01,04_07_0592_2,Q3653,Nationality,neg,d19e040c4efff0f7338db0aab0e45e011e311d2ef4481416caa1bc57adb0937c,Q3653
bbq_v,04_07_0592_2_02,04_07_0592_2,Q3653,Nationality,neg,9176a57814d5b68d20ed01643b8a8351b7ed1b58f2ae32f6d32ea7c8033dabef,Q3653
bbq_v,04_07_0594_1_01,04_07_0594_1,Q3653,Nationality,nonneg,d19e040c4efff0f7338db0aab0e45e011e311d2ef4481416caa1bc57adb0937c,Q3653
bbq_v,04_07_0594_1_02,04_07_0594_1,Q3653,Nationality,nonneg,9176a57814d5b68d20ed01643b8a8351b7ed1b58f2ae32f6d32ea7c8033dabef,Q3653
bbq_v,04_08_0712_2_01,04_08_0712_2,Q3240,Nationality,neg,3825a98dee89427500ca545eef2aec0b1a1a0b326b40cdddef856f5fa86a0266,Q3240
bbq_v,04_08_0714_1_01,04_08_0714_1,Q3240,Nationality,nonneg,3825a98dee89427500ca545eef2aec0b1a1a0b326b40cdddef856f5fa86a0266,Q3240
bbq_v,04_11_1140_2_01,04_11_1140_2,Q4482,Nationality,neg,38bb4ec18ebf0401f8191db4d0c2aebc335a571ad6d8e69fa38a81fe677bcd01,Q4482
bbq_v,04_11_1140_2_02,04_11_1140_2,Q4482,Nationality,neg,f93a29afd70ba819456188619d512fedb37119d315d75fbb285050cd58824e3d,Q4482
bbq_v,04_11_1140_2_03,04_11_1140_2,Q4482,Nationality,neg,f8e4cd2ebcffb082f745fee82913ee5e26651add99cb9d0de58a52dd65caaa48,Q4482
bbq_v,04_11_1140_2_04,04_11_1140_2,Q4482,Nationality,neg,4616542930fc54379bbcc879e7d16a0108f761086dd74036b8cffc908e3c259d,Q4482
bbq_v,04_11_1142_1_01,04_11_1142_1,Q4482,Nationality,nonneg,38bb4ec18ebf0401f8191db4d0c2aebc335a571ad6d8e69fa38a81fe677bcd01,Q4482
bbq_v,04_11_1142_1_02,04_11_1142_1,Q4482,Nationality,nonneg,f93a29afd70ba819456188619d512fedb37119d315d75fbb285050cd58824e3d,Q4482
bbq_v,04_11_1142_1_03,04_11_1142_1,Q4482,Nationality,nonneg,f8e4cd2ebcffb082f745fee82913ee5e26651add99cb9d0de58a52dd65caaa48,Q4482
bbq_v,04_11_1142_1_04,04_11_1142_1,Q4482,Nationality,nonneg,4616542930fc54379bbcc879e7d16a0108f761086dd74036b8cffc908e3c259d,Q4482
bbq_v,04_11_1244_2_01,04_11_1244_2,Q4504,Nationality,neg,a2dd27f06dd9e80c161e666ade0ea7ff314b913b9c77bd0d4c7fe2dea53e5401,Q4504
bbq_v,04_11_1246_1_01,04_11_1246_1,Q4504,Nationality,nonneg,a2dd27f06dd9e80c161e666ade0ea7ff314b913b9c77bd0d4c7fe2dea53e5401,Q4504
bbq_v,04_11_1256_2_01,04_11_1256_2,Q4487,Nationality,neg,a2ee8f637e20f0e6718151d7170a96e09d507a3fd82ce6d0aff75ebb31b7bfbd,Q4487
bbq_v,04_11_1256_2_02,04_11_1256_2,Q4487,Nationality,neg,530c4237dfdef163dd4495af0fdaa88606f4c9e867d3b68fdca991e9ad34b8d6,Q4487
bbq_v,04_11_1258_1_01,04_11_1258_1,Q4487,Nationality,nonneg,a2ee8f637e20f0e6718151d7170a96e09d507a3fd82ce6d0aff75ebb31b7bfbd,Q4487
bbq_v,04_11_1258_1_02,04_11_1258_1,Q4487,Nationality,nonneg,530c4237dfdef163dd4495af0fdaa88606f4c9e867d3b68fdca991e9ad34b8d6,Q4487
bbq_v,04_11_1268_2_01,04_11_1268_2,Q4506,Nationality,neg,5c8760da8c594dd2dea01672399f0f257e16b17037088084cff9410ce1eaab7a,Q4506
bbq_v,04_11_1270_1_01,04_11_1270_1,Q4506,Nationality,nonneg,5c8760da8c594dd2dea01672399f0f257e16b17037088084cff9410ce1eaab7a,Q4506
bbq_v,04_11_1272_2_01,04_11_1272_2,Q4491,Nationality,neg,42615ce2a0b04de5101fa1f9fec1be0fa595510ebce9b504b14edfe387ab30f6,Q4491
bbq_v,04_11_1272_2_02,04_11_1272_2,Q4491,Nationality,neg,3d993c1954c3aa5360b7c2fe05cc8fe43aa0ec8ce4920a4decd83fff437db07d,Q4491
bbq_v,04_11_1274_1_01,04_11_1274_1,Q4491,Nationality,nonneg,42615ce2a0b04de5101fa1f9fec1be0fa595510ebce9b504b14edfe387ab30f6,Q4491
bbq_v,04_11_1274_1_02,04_11_1274_1,Q4491,Nationality,nonneg,3d993c1954c3aa5360b7c2fe05cc8fe43aa0ec8ce4920a4decd83fff437db07d,Q4491
bbq_v,04_11_1276_2_01,04_11_1276_2,Q4519,Nationality,neg,6f917f8a05f228d8fd9bc9719dbdf2ee8e47d4d8a370817e62b1fb7de3e902a7,Q4519
bbq_v,04_11_1276_2_02,04_11_1276_2,Q4519,Nationality,neg,4475c8d263d110964e4bc579a5a4654fca7cdf8cfc218d08fc6e80e0047cef15,Q4519
bbq_v,04_11_1278_1_01,04_11_1278_1,Q4519,Nationality,nonneg,6f917f8a05f228d8fd9bc9719dbdf2ee8e47d4d8a370817e62b1fb7de3e902a7,Q4519
bbq_v,04_11_1278_1_02,04_11_1278_1,Q4519,Nationality,nonneg,4475c8d263d110964e4bc579a5a4654fca7cdf8cfc218d08fc6e80e0047cef15,Q4519
bbq_v,04_11_1316_2_02,04_11_1316_2,Q4522,Nationality,neg,921619a7bda256f73c985bc1f1727272edcb4e6f33f1eefc4ac89d426583ae45,Q4522
bbq_v,04_11_1316_2_03,04_11_1316_2,Q4522,Nationality,neg,bf4c54411b0eda9dac1d5dd52735bfadba58a5ab74b2583f4dfdd676745688f7,Q4522
bbq_v,04_11_1318_1_02,04_11_1318_1,Q4522,Nationality,nonneg,921619a7bda256f73c985bc1f1727272edcb4e6f33f1eefc4ac89d426583ae45,Q4522
bbq_v,04_11_1318_1_03,04_11_1318_1,Q4522,Nationality,nonneg,bf4c54411b0eda9dac1d5dd52735bfadba58a5ab74b2583f4dfdd676745688f7,Q4522
bbq_v,04_12_1380_2_01,04_12_1380_2,Q7329,Nationality,neg,ee39e8a16e8d7b9dfeac1850eac649da246f23adc7db2153a97b0f15d8aa187c,Q7329
bbq_v,04_12_1382_1_01,04_12_1382_1,Q7329,Nationality,nonneg,ee39e8a16e8d7b9dfeac1850eac649da246f23adc7db2153a97b0f15d8aa187c,Q7329
bbq_v,04_13_1704_2_01,04_13_1704_2,Q1571,Nationality,neg,dcb7a7e1d44b20d15bbc4e557037b58676f9e2ce574ae6c8ae43f736004f5afb,Q1571
bbq_v,04_13_1706_1_01,04_13_1706_1,Q1571,Nationality,nonneg,dcb7a7e1d44b20d15bbc4e557037b58676f9e2ce574ae6c8ae43f736004f5afb,Q1571
bbq_v,04_14_1732_2_01,04_14_1732_2,Q3074,Nationality,neg,7620355b38c3222e83fc66f211fcb063f868b1cc5186c4f78e9f2f419d496ed3,Q3074
bbq_v,04_14_1734_1_01,04_14_1734_1,Q3074,Nationality,nonneg,7620355b38c3222e83fc66f211fcb063f868b1cc5186c4f78e9f2f419d496ed3,Q3074
bbq_v,04_15_1764_2_01,04_15_1764_2,Q7437,Nationality,neg,31c987e76f74f51434aa2aab7575cdea5f01cf27a3c938139914ebd67ac1b2a8,Q7437
bbq_v,04_15_1766_1_01,04_15_1766_1,Q7437,Nationality,nonneg,31c987e76f74f51434aa2aab7575cdea5f01cf27a3c938139914ebd67ac1b2a8,Q7437
bbq_v,04_15_1848_2_01,04_15_1848_2,Q7427,Nationality,neg,f4fec7ce096af115ab57c48fcf2d6a271f5e66d55d41e03cf2092b60d98431df,Q7427
bbq_v,04_15_1848_2_02,04_15_1848_2,Q7427,Nationality,neg,dd4847ada0c2b7dac3aa075efcf9920f98186a4f9b178143e00322ad63a94dbb,Q7427
bbq_v,04_15_1850_1_01,04_15_1850_1,Q7427,Nationality,nonneg,f4fec7ce096af115ab57c48fcf2d6a271f5e66d55d41e03cf2092b60d98431df,Q7427
bbq_v,04_15_1850_1_02,04_15_1850_1,Q7427,Nationality,nonneg,dd4847ada0c2b7dac3aa075efcf9920f98186a4f9b178143e00322ad63a94dbb,Q7427
bbq_v,04_18_2068_2_01,04_18_2068_2,Q7483,Nationality,neg,6478ff85e7c93924faf9ac1d69d81deb194a594e96403df8734e28f5a9e51226,Q7483
bbq_v,04_18_2070_1_01,04_18_2070_1,Q7483,Nationality,nonneg,6478ff85e7c93924faf9ac1d69d81deb194a594e96403df8734e28f5a9e51226,Q7483
bbq_v,04_18_2072_2_01,04_18_2072_2,Q7489,Nationality,neg,f1cb7b9b8461d4b9f15e5bf93d7a9a7679ee4ef62ff2905704fc3198e1adfc6c,Q7489
bbq_v,04_18_2072_2_02,04_18_2072_2,Q7489,Nationality,neg,1bf64a9a7d5ee4295f9beafa0c411a041ac12b001a40ad69cb079a94fb8754f5,Q7489
bbq_v,04_18_2074_1_01,04_18_2074_1,Q7489,Nationality,nonneg,f1cb7b9b8461d4b9f15e5bf93d7a9a7679ee4ef62ff2905704fc3198e1adfc6c,Q7489
bbq_v,04_18_2074_1_02,04_18_2074_1,Q7489,Nationality,nonneg,1bf64a9a7d5ee4295f9beafa0c411a041ac12b001a40ad69cb079a94fb8754f5,Q7489
bbq_v,04_19_2104_2_01,04_19_2104_2,Q5508,Nationality,neg,5b1aa199b482519d760336d98de4fb8a36921b8720dde6b9c4ffb62c1cd6867b,Q5508
bbq_v,04_19_2106_1_01,04_19_2106_1,Q5508,Nationality,nonneg,5b1aa199b482519d760336d98de4fb8a36921b8720dde6b9c4ffb62c1cd6867b,Q5508
bbq_v,04_19_2112_2_01,04_19_2112_2,Q5509,Nationality,neg,68c23abdaeec1c8d216616ce0d5f26e7cddd4f2e89a00f92fd8fabc662064bbf,Q5509
bbq_v,04_19_2114_1_01,04_19_2114_1,Q5509,Nationality,nonneg,68c23abdaeec1c8d216616ce0d5f26e7cddd4f2e89a00f92fd8fabc662064bbf,Q5509
bbq_v,04_19_2248_2_01,04_19_2248_2,Q5500,Nationality,neg,dd0e84eb98ebf2ac09191458b493de703a506d836149b7514635764ae2d74f10,Q5500
bbq_v,04_19_2250_1_01,04_19_2250_1,Q5500,Nationality,nonneg,dd0e84eb98ebf2ac09191458b493de703a506d836149b7514635764ae2d74f10,Q5500
bbq_v,04_19_2272_2_01,04_19_2272_2,Q5499,Nationality,neg,d8d152dced51932bc40bd9b8564140c25d2772ea8cbdad50d09c22aa30d60d1a,Q5499
bbq_v,04_19_2272_2_02,04_19_2272_2,Q5499,Nationality,neg,2c2cf01a42c47ab228d44c954184624c1e95e6dcc71581f0c20ea9ad4b6dcfdc,Q5499
bbq_v,04_19_2272_2_03,04_19_2272_2,Q5499,Nationality,neg,b6f3e57654110a55b6c300063f1496508963c6a59324aa0bd50da900d9d1e1ef,Q5499
bbq_v,04_19_2274_1_01,04_19_2274_1,Q5499,Nationality,nonneg,d8d152dced51932bc40bd9b8564140c25d2772ea8cbdad50d09c22aa30d60d1a,Q5499
bbq_v,04_19_2274_1_02,04_19_2274_1,Q5499,Nationality,nonneg,2c2cf01a42c47ab228d44c954184624c1e95e6dcc71581f0c20ea9ad4b6dcfdc,Q5499
bbq_v,04_19_2274_1_03,04_19_2274_1,Q5499,Nationality,nonneg,b6f3e57654110a55b6c300063f1496508963c6a59324aa0bd50da900d9d1e1ef,Q5499
bbq_v,04_20_2300_2_01,04_20_2300_2,Q3304,Nationality,neg,9336155b3db88ad7bf1e5bddfd4ecf0e94bc32a0d3ec31278cfba8ee27b97cb6,Q3304
bbq_v,04_20_2300_2_02,04_20_2300_2,Q3304,Nationality,neg,545fc63d7291a54ae649e1c2694626cdd6758a7b621e168a3a406e0d2539188e,Q3304
bbq_v,04_20_2300_2_03,04_20_2300_2,Q3304,Nationality,neg,470ea9a5b6c3f256af36eab978c5cf827cc3227f3fb2c0618c46822cbec169d7,Q3304
bbq_v,04_20_2302_1_01,04_20_2302_1,Q3304,Nationality,nonneg,9336155b3db88ad7bf1e5bddfd4ecf0e94bc32a0d3ec31278cfba8ee27b97cb6,Q3304
bbq_v,04_20_2302_1_02,04_20_2302_1,Q3304,Nationality,nonneg,545fc63d7291a54ae649e1c2694626cdd6758a7b621e168a3a406e0d2539188e,Q3304
bbq_v,04_20_2302_1_03,04_20_2302_1,Q3304,Nationality,nonneg,470ea9a5b6c3f256af36eab978c5cf827cc3227f3fb2c0618c46822cbec169d7,Q3304
bbq_v,04_21_2344_2_01,04_21_2344_2,Q3483,Nationality,neg,aa7c1fc4ffdd9ae939b727a47956e14004d487d88e13fd7e81aacf2d7bd284d1,Q3483
bbq_v,04_21_2346_1_01,04_21_2346_1,Q3483,Nationality,nonneg,aa7c1fc4ffdd9ae939b727a47956e14004d487d88e13fd7e81aacf2d7bd284d1,Q3483
bbq_v,04_21_2352_2_01,04_21_2352_2,Q3485,Nationality,neg,e5e5a678b14d1e3e5fd1009146f7454355ef94bb8279649c779844b41c8f1d25,Q3485
bbq_v,04_21_2354_1_01,04_21_2354_1,Q3485,Nationality,nonneg,e5e5a678b14d1e3e5fd1009146f7454355ef94bb8279649c779844b41c8f1d25,Q3485
bbq_v,04_21_2376_2_01,04_21_2376_2,Q3472,Nationality,neg,17d8dd069ef947040706cc8ac2d377440a15575acb0a8bf14c0dd840df9bcbac,Q3472
bbq_v,04_21_2376_2_02,04_21_2376_2,Q3472,Nationality,neg,de851266bfef79045f46e62db04de88edc862bab5a412b19aa016e255d6967c3,Q3472
bbq_v,04_21_2376_2_03,04_21_2376_2,Q3472,Nationality,neg,410a4fd8b4a15b0bcd77f62130f29ca1204e62886cf12ec5746f7756a55a83f9,Q3472
bbq_v,04_21_2376_2_04,04_21_2376_2,Q3472,Nationality,neg,084d216dc24c6736f7cec040a916d35a594a7c40e99864707d989677cfdf31d5,Q3472
